address,season,year,sq_ft,org,clc_group
1508 GERMANTOWN AVE,Spring,2010,1388,PLC_Maint,
1649 GERMANTOWN AVE,Spring,2002,16000,PLC_Maint,
1651-53 GERMANTOWN AVE,Spring,2002,16000,PLC_Maint,
1853 N LEITHGOW ST,Spring,2014,4628,PLC_Maint,
309 W BERKS ST,Spring,2004,30980,PLC_Maint,
406 W BERKS ST,Spring,2006,5220,PLC_Maint,
1900-02 N 04TH ST,Fall,2008,2058,PLC_Maint,
1510 GERMANTOWN AVE,Spring,2010,1388,PLC_Maint,
1847 N LEITHGOW ST,Spring,2014,4628,PLC_Maint,
1855 N LEITHGOW ST,Spring,2014,4628,PLC_Maint,
301 W BERKS ST,Spring,2004,30980,PLC_Maint,
311 W BERKS ST,Spring,2004,30980,PLC_Maint,
303-07 W BERKS ST,Spring,2004,30980,PLC_Maint,
1656-58 N 04TH ST,Spring,2002,16000,PLC_Maint,
1845 N LEITHGOW ST,Spring,2014,4628,PLC_Maint,
315 W BERKS ST,Spring,2011,21560,PLC_Maint,
1849 N LEITHGOW ST,Spring,2014,4628,PLC_Maint,
313 W BERKS ST,Spring,2011,21560,PLC_Maint,
1647 GERMANTOWN AVE,Spring,2002,16000,PLC_Maint,
1730-38 N 02ND ST,Spring,2003,11200,PLC_Maint,
312-20 CECIL B MOORE AVE,Spring,2003,9301,PLC_Maint,
408 W BERKS ST,Spring,2006,5220,PLC_Maint,
1851 N LEITHGOW ST,Spring,2014,4628,PLC_Maint,
1535 W LEHIGH AVE,Fall,2013,1014,PLC_Maint,
2760 N 15TH ST,Spring,2013,4445,PLC_Maint,
2758 N 15TH ST,Spring,2013,4445,PLC_Maint,
1541 W LEHIGH AVE,Fall,2013,1064,PLC_Maint,
2762 N 15TH ST,Spring,2013,4445,PLC_Maint,
2729 N GRATZ ST,Spring,2005,3172,PLC_Maint,
2727 N GRATZ ST,Spring,2005,3172,PLC_Maint,
2315 W SOMERSET ST,Spring,2013,1577,PLC_Maint,
1629 W LEHIGH AVE,Fall,2013,2092,PLC_Maint,
2919 N BONSALL ST,Spring,2004,5372,PLC_Maint,
2018 W CAMBRIA ST,Spring,2005,2380,PLC_Maint,
1619 W LEHIGH AVE,Fall,2013,4807,PLC_Maint,
2939 N BONSALL ST,Spring,2004,5372,PLC_Maint,
2817 JUDSON ST,Spring,2013,2024,PLC_Maint,
2967 N BONSALL ST,Spring,2004,5372,PLC_Maint,
2937 N BONSALL ST,Spring,2004,5372,PLC_Maint,
2923 N BONSALL ST,Spring,2004,5372,PLC_Maint,
2819 JUDSON ST,Spring,2013,2024,PLC_Maint,
1621 W LEHIGH AVE,Fall,2013,4807,PLC_Maint,
2915 N BONSALL ST,Spring,2004,5372,PLC_Maint,
2948 N BONSALL ST,Spring,2004,5372,PLC_Maint,
2914 N BONSALL ST,Spring,2004,5372,PLC_Maint,
2016 W CAMBRIA ST,Spring,2005,2380,PLC_Maint,
2863 JUDSON ST,Spring,2005,1455,PLC_Maint,
2821 JUDSON ST,Spring,2013,2024,PLC_Maint,
1623 W LEHIGH AVE,Fall,2013,4807,PLC_Maint,
2917 N BONSALL ST,Spring,2004,5372,PLC_Maint,
2946 N BONSALL ST,Spring,2004,5372,PLC_Maint,
1925 W LEHIGH AVE,Spring,2005,1392,PLC_Maint,
2862 N BONSALL ST,Spring,2005,1455,PLC_Maint,
2710 N 28TH ST,Spring,2004,1188,PLC_Maint,
2712 W STERNER ST,Spring,2010,4214,PLC_Maint,
2710 W STERNER ST,Spring,2010,4214,PLC_Maint,
2700 W STERNER ST,Spring,2010,882,PLC_Maint,
2623 W LEHIGH AVE,Spring,2015,5688,PLC_Maint,
2625 W LEHIGH AVE,Spring,2015,5688,PLC_Maint,
2627 W LEHIGH AVE,Spring,2015,5688,PLC_Maint,
2629-31 W LEHIGH AVE,Spring,2015,5688,PLC_Maint,
2827 W LEHIGH AVE,Spring,2004,1422,PLC_Maint,
2749 W STERNER ST,Spring,2007,3750,PLC_Maint,
2766 N 28TH ST,Spring,2008,924,PLC_Maint,
2716 W STERNER ST,Spring,2010,4214,PLC_Maint,
2745 W STERNER ST,Spring,2007,3750,PLC_Maint,
2703 W STERNER ST,Spring,2010,1890,PLC_Maint,
2829 W LEHIGH AVE,Spring,2004,1575,PLC_Maint,
2807 W LEHIGH AVE,Spring,2004,4512,PLC_Maint,
2747 W STERNER ST,Spring,2007,3750,PLC_Maint,
2741 W STERNER ST,Spring,2007,3750,PLC_Maint,
2701 W SILVER ST,Spring,2008,864,PLC_Maint,
2708 W STERNER ST,Spring,2010,4214,PLC_Maint,
2701 W STERNER ST,Spring,2010,1890,PLC_Maint,
2738 N 28TH ST,Spring,2008,924,PLC_Maint,
2743 W STERNER ST,Spring,2007,3750,PLC_Maint,
2549 N 28TH ST,Spring,2016,2480,PLC_Maint,
2603 W OAKDALE ST,Spring,2016,1484,PLC_Maint,
2551 N 28TH ST,Spring,2016,2480,PLC_Maint,
2601 W OAKDALE ST,Spring,2016,1484,PLC_Maint,
2609 W OAKDALE ST,Spring,2016,673,PLC_Maint,
2600 N HOLLYWOOD ST,Spring,2016,1350,PLC_Maint,
2602 N HOLLYWOOD ST,Spring,2016,1350,PLC_Maint,
2646 N HOLLYWOOD ST,Spring,2016,1702,PLC_Maint,
2648 N HOLLYWOOD ST,Spring,2016,1702,PLC_Maint,
2618 N 29TH ST,Fall,2003,1798,PLC_Maint,
2610 N 29TH ST,Spring,2010,4380,PLC_Maint,
2633 N 29TH ST,Spring,2008,6631,PLC_Maint,
2537 N STANLEY ST,Spring,2008,6375,PLC_Maint,
2553 N STANLEY ST,Spring,2008,4200,PLC_Maint,
2559 N STANLEY ST,Spring,2008,4200,PLC_Maint,
2603 N 29TH ST,Fall,2012,7840,PLC_Maint,
2847 W OAKDALE ST,Fall,2012,1196,PLC_Maint,
2565 N NAPA ST,Fall,2012,702,PLC_Maint,
2608-10 W HUNTINGDON ST,Spring,2015,42500,PLC_Maint,
2612-16 W HUNTINGDON ST,Spring,2015,42500,PLC_Maint,
2611-21 W HUNTINGDON ST,Spring,2015,42500,PLC_Maint,
2603-05 W HUNTINGDON ST,Spring,2015,42500,PLC_Maint,
2623-25 W HUNTINGDON ST,Spring,2015,42500,PLC_Maint,
2840 W HUNTINGDON ST,Spring,2015,864,PLC_Maint,
2630 N 29TH ST,Spring,2008,2240,PLC_Maint,
2646 N 29TH ST,Spring,2008,1200,PLC_Maint,
2631 N 29TH ST,Spring,2008,6631,PLC_Maint,
2535 N STANLEY ST,Spring,2008,6375,PLC_Maint,
2541 N STANLEY ST,Spring,2008,6375,PLC_Maint,
2543 N STANLEY ST,Spring,2008,6375,PLC_Maint,
2540 N STANLEY ST,Spring,2008,3500,PLC_Maint,
2648 N CORLIES ST,Spring,2010,3732,PLC_Maint,
3023 W OAKDALE ST,Spring,2010,10500,PLC_Maint,
2650 N CORLIES ST,Spring,2010,3732,PLC_Maint,
3045 W OAKDALE ST,Spring,2010,10500,PLC_Maint,
3025 W OAKDALE ST,Spring,2010,10500,PLC_Maint,
3031 W OAKDALE ST,Spring,2010,10500,PLC_Maint,
2601 N 29TH ST,Fall,2012,7840,PLC_Maint,
2605 N 29TH ST,Fall,2012,7840,PLC_Maint,
2839 W OAKDALE ST,Fall,2012,2295,PLC_Maint,
2843 W OAKDALE ST,Fall,2012,2295,PLC_Maint,
2849 W OAKDALE ST,Fall,2012,1196,PLC_Maint,
2933 W OAKDALE ST,Fall,2012,1978,PLC_Maint,
2937 W OAKDALE ST,Fall,2012,1978,PLC_Maint,
2524 N NAPA ST,Fall,2012,702,PLC_Maint,
2608 N 29TH ST,Spring,2010,4380,PLC_Maint,
2533 N STANLEY ST,Spring,2008,6375,PLC_Maint,
2544 N STANLEY ST,Spring,2008,3500,PLC_Maint,
2548 N STANLEY ST,Spring,2008,3500,PLC_Maint,
2561 N STANLEY ST,Spring,2008,4200,PLC_Maint,
2569 N STANLEY ST,Spring,2008,812,PLC_Maint,
3019 W OAKDALE ST,Spring,2010,10500,PLC_Maint,
2607 N 27TH ST,Spring,2010,4270,PLC_Maint,
2622 N 27TH ST,Spring,2010,3220,PLC_Maint,
2645 N 30TH ST,Spring,2010,780,PLC_Maint,
2514 N NAPA ST,Fall,2012,702,PLC_Maint,
2524 N STANLEY ST,Spring,2013,1426,PLC_Maint,
2855 W OAKDALE ST,Spring,2004,1651,PLC_Maint,
2542 N STANLEY ST,Spring,2008,3500,PLC_Maint,
2644 N CORLIES ST,Spring,2010,3732,PLC_Maint,
3047 W OAKDALE ST,Spring,2010,10500,PLC_Maint,
3041 W OAKDALE ST,Spring,2010,10500,PLC_Maint,
3027 W OAKDALE ST,Spring,2010,10500,PLC_Maint,
3039 W OAKDALE ST,Spring,2010,10500,PLC_Maint,
2609 N 30TH ST,Spring,2010,1836,PLC_Maint,
2611 N 29TH ST,Fall,2012,7840,PLC_Maint,
2935 W OAKDALE ST,Fall,2012,1978,PLC_Maint,
2550 N NAPA ST,Fall,2012,663,PLC_Maint,
2525 N STANLEY ST,Spring,2008,1350,PLC_Maint,
2539 N STANLEY ST,Spring,2008,6375,PLC_Maint,
2546 N STANLEY ST,Spring,2008,3500,PLC_Maint,
2549 N STANLEY ST,Spring,2008,4200,PLC_Maint,
2557 N STANLEY ST,Spring,2008,4200,PLC_Maint,
3021 W OAKDALE ST,Spring,2010,10500,PLC_Maint,
2646 N CORLIES ST,Spring,2010,3732,PLC_Maint,
2649 N STANLEY ST,Spring,2010,3732,PLC_Maint,
3037 W OAKDALE ST,Spring,2010,10500,PLC_Maint,
3035 W OAKDALE ST,Spring,2010,10500,PLC_Maint,
2611 N 30TH ST,Spring,2010,1836,PLC_Maint,
2841 W OAKDALE ST,Fall,2012,2295,PLC_Maint,
2853 W OAKDALE ST,Spring,2004,1651,PLC_Maint,
2604 N 29TH ST,Spring,2010,4380,PLC_Maint,
2912 W LEHIGH AVE,Spring,2004,3045,PLC_Maint,
2914 W LEHIGH AVE,Spring,2004,3045,PLC_Maint,
2628 N 29TH ST,Spring,2008,2240,PLC_Maint,
2523 N STANLEY ST,Spring,2008,1350,PLC_Maint,
2545 N STANLEY ST,Spring,2008,6375,PLC_Maint,
2536 N STANLEY ST,Spring,2008,728,PLC_Maint,
2551 N STANLEY ST,Spring,2008,4200,PLC_Maint,
2555 N STANLEY ST,Spring,2008,4200,PLC_Maint,
2636 N CORLIES ST,Spring,2010,1620,PLC_Maint,
2641 N STANLEY ST,Spring,2010,2145,PLC_Maint,
2640 N CORLIES ST,Spring,2010,2145,PLC_Maint,
3033 W OAKDALE ST,Spring,2010,10500,PLC_Maint,
3029 W OAKDALE ST,Spring,2010,10500,PLC_Maint,
3043 W OAKDALE ST,Spring,2010,10500,PLC_Maint,
2613 N 27TH ST,Spring,2010,4270,PLC_Maint,
2605 N 27TH ST,Spring,2010,4270,PLC_Maint,
2624 N 27TH ST,Spring,2010,3220,PLC_Maint,
2600 N 30TH ST,Spring,2010,1104,PLC_Maint,
2641 N 30TH ST,Spring,2010,1020,PLC_Maint,
2562 N 29TH ST,Fall,2012,1340,PLC_Maint,
2613 N 29TH ST,Fall,2012,7840,PLC_Maint,
2609 N 29TH ST,Fall,2012,7840,PLC_Maint,
2562 N NAPA ST,Fall,2012,702,PLC_Maint,
2526 N STANLEY ST,Spring,2013,1426,PLC_Maint,
2606 N 29TH ST,Spring,2010,4380,PLC_Maint,
2636 N 29TH ST,Spring,2008,975,PLC_Maint,
3000 W LEHIGH AVE,Spring,2010,1215,PLC_Maint,
2643 N STANLEY ST,Spring,2010,2145,PLC_Maint,
2611 N 27TH ST,Spring,2010,4270,PLC_Maint,
2803 W LEHIGH AVE,Spring,2004,4512,PLC_Maint,
2805 W LEHIGH AVE,Spring,2004,4512,PLC_Maint,
2714 W STERNER ST,Spring,2010,4214,PLC_Maint,
2706 W STERNER ST,Spring,2010,4214,PLC_Maint,
2620 N 29TH ST,Fall,2003,1798,PLC_Maint,
2614 N 29TH ST,Spring,2010,4380,PLC_Maint,
2612 N 29TH ST,Spring,2010,4380,PLC_Maint,
2529 N STANLEY ST,Spring,2008,6375,PLC_Maint,
2531 N STANLEY ST,Spring,2008,6375,PLC_Maint,
2634 N CORLIES ST,Spring,2010,1620,PLC_Maint,
2609 N 27TH ST,Spring,2010,4270,PLC_Maint,
2626 N 27TH ST,Spring,2010,3220,PLC_Maint,
2607 N 29TH ST,Fall,2012,7840,PLC_Maint,
2565 N MOLE ST,Fall,2006,546,PLC_Maint,
2437 N 15TH ST,Spring,2014,2850,PLC_Maint,
1435 W HAGERT ST,Spring,2014,2850,PLC_Maint,
2433 N 15TH ST,Spring,2014,2850,PLC_Maint,
1437 W HAGERT ST,Spring,2014,2850,PLC_Maint,
2443 N 15TH ST,Fall,2013,848,PLC_Maint,
2455 N 15TH ST,Fall,2013,1060,PLC_Maint,
1500 W SERGEANT ST,Fall,2013,810,PLC_Maint,
1424 W CUMBERLAND ST,Fall,2013,1431,PLC_Maint,
2536 N 15TH ST,Fall,2013,1008,PLC_Maint,
1422 W LETTERLY ST,Fall,2013,462,PLC_Maint,
1430 W LETTERLY ST,Fall,2013,583,PLC_Maint,
1501 W OAKDALE ST,Fall,2013,750,PLC_Maint,
1512 W LEHIGH AVE,Fall,2013,1156,PLC_Maint,
1501 W TUCKER ST,Fall,2013,816,PLC_Maint,
2453 N CARLISLE ST,Fall,2013,792,PLC_Maint,
1426 W CUMBERLAND ST,Fall,2013,1431,PLC_Maint,
2201 N COLORADO ST,Fall,2016,750,PLC_Maint,
1503 W SUSQUEHANNA AVE,Fall,2006,5897,PLC_Maint,
1505 W SUSQUEHANNA AVE,Fall,2006,5897,PLC_Maint,
1621 W SUSQUEHANNA AVE,Fall,2006,3150,PLC_Maint,
1617 W SUSQUEHANNA AVE,Fall,2006,3150,PLC_Maint,
2202 N 18TH ST,Fall,2006,1140,PLC_Maint,
2120 N 19TH ST,Fall,2016,9720,PLC_Maint,
2122 N 19TH ST,Fall,2016,9720,PLC_Maint,
2118 N 19TH ST,Fall,2016,9720,PLC_Maint,
2112 N 19TH ST,Fall,2016,9720,PLC_Maint,
2116 N 19TH ST,Fall,2016,9720,PLC_Maint,
2114 N 19TH ST,Fall,2016,9720,PLC_Maint,
1724 W SUSQUEHANNA AVE,Fall,2016,4818,PLC_Maint,
1726 W SUSQUEHANNA AVE,Fall,2016,4818,PLC_Maint,
1728 W SUSQUEHANNA AVE,Fall,2016,4818,PLC_Maint,
1730 W SUSQUEHANNA AVE,Fall,2016,4818,PLC_Maint,
2133 N UBER ST,Spring,2016,5428,PLC_Maint,
2131 N UBER ST,Spring,2016,5428,PLC_Maint,
2129 N UBER ST,Spring,2016,5428,PLC_Maint,
1730 W SUSQUEHANNA AVE,Fall,2006,1170,PLC_Maint,
2041 DIAMOND ST,Spring,2005,6808,PLC_Maint,
1638 W SUSQUEHANNA AVE,Fall,2006,3021,PLC_Maint,
2153 N 19TH ST,Fall,2006,3104,PLC_Maint,
2161 N 19TH ST,Fall,2006,1649,PLC_Maint,
2135 N WOODSTOCK ST,Spring,2007,2790,PLC_Maint,
2144 N 20TH ST,Spring,2007,5820,PLC_Maint,
2135 N 22ND ST,Spring,2008,7104,PLC_Maint,
2131 N 22ND ST,Spring,2008,7104,PLC_Maint,
1632 W SUSQUEHANNA AVE,Fall,2006,3021,PLC_Maint,
1933 DIAMOND ST,Spring,2014,8364,PLC_Maint,
1927 DIAMOND ST,Spring,2014,8364,PLC_Maint,
2035 DIAMOND ST,Spring,2005,6808,PLC_Maint,
2031 DIAMOND ST,Spring,2005,1408,PLC_Maint,
2151 N 19TH ST,Fall,2006,3104,PLC_Maint,
2147 N WOODSTOCK ST,Spring,2007,5820,PLC_Maint,
2136 N 20TH ST,Fall,2007,2584,PLC_Maint,
2133 N 22ND ST,Spring,2008,7104,PLC_Maint,
2037 DIAMOND ST,Spring,2005,6808,PLC_Maint,
2039 DIAMOND ST,Spring,2005,6808,PLC_Maint,
1636 W SUSQUEHANNA AVE,Fall,2006,3021,PLC_Maint,
2133 N WOODSTOCK ST,Spring,2007,2790,PLC_Maint,
2142 N 20TH ST,Spring,2007,5820,PLC_Maint,
1929 DIAMOND ST,Spring,2014,8364,PLC_Maint,
2043 DIAMOND ST,Spring,2005,6808,PLC_Maint,
1634 W SUSQUEHANNA AVE,Fall,2006,3021,PLC_Maint,
1601 DIAMOND ST,Spring,2014,1717,PLC_Maint,
1931 DIAMOND ST,Spring,2014,8364,PLC_Maint,
2149 N WOODSTOCK ST,Spring,2007,5820,PLC_Maint,
2134 N 20TH ST,Fall,2007,2584,PLC_Maint,
2137 N 22ND ST,Spring,2008,7104,PLC_Maint,
1509 W SUSQUEHANNA AVE,Fall,2006,5897,PLC_Maint,
1619 W SUSQUEHANNA AVE,Fall,2006,3150,PLC_Maint,
2363 N BEECHWOOD ST,Fall,2016,597,PLC_Maint,
2328 N VAN PELT ST,Fall,2016,4233,PLC_Maint,
2334 N VAN PELT ST,Fall,2016,4233,PLC_Maint,
2332 N VAN PELT ST,Fall,2016,4233,PLC_Maint,
2359 N VAN PELT ST,Fall,2016,2091,PLC_Maint,
2330 N VAN PELT ST,Fall,2016,4233,PLC_Maint,
2336 N VAN PELT ST,Fall,2016,4233,PLC_Maint,
2361 N VAN PELT ST,Fall,2016,2091,PLC_Maint,
2363 N VAN PELT ST,Fall,2016,2091,PLC_Maint,
2367 N VAN PELT ST,Fall,2016,612,PLC_Maint,
2114-16 W GLENWOOD AVE,Fall,2016,3361,PLC_Maint,
2110-12 W GLENWOOD AVE,Fall,2016,3361,PLC_Maint,
2432 N 20TH ST,Fall,2016,1245,PLC_Maint,
2113 W YORK ST,Fall,2016,3361,PLC_Maint,
2115 W YORK ST,Fall,2016,3361,PLC_Maint,
2111 W YORK ST,Fall,2016,3361,PLC_Maint,
2212 N 21ST ST,Fall,2016,10528,PLC_Maint,
2214 N 21ST ST,Fall,2016,10528,PLC_Maint,
2512 N 20TH ST,Fall,2016,1170,PLC_Maint,
2216 N 21ST ST,Fall,2016,10528,PLC_Maint,
2220 N 21ST ST,Fall,2016,10528,PLC_Maint,
2218 N 21ST ST,Fall,2016,10528,PLC_Maint,
2222 N 21ST ST,Fall,2016,10528,PLC_Maint,
2224 N 21ST ST,Fall,2016,10528,PLC_Maint,
2231 N 21ST ST,Fall,2016,3645,PLC_Maint,
2235 N 21ST ST,Fall,2016,3645,PLC_Maint,
2233 N 21ST ST,Fall,2016,3645,PLC_Maint,
2239 N 21ST ST,Fall,2016,6006,PLC_Maint,
2241 N 21ST ST,Fall,2016,6006,PLC_Maint,
2243 N 21ST ST,Fall,2016,6006,PLC_Maint,
2247 N 21ST ST,Fall,2016,6006,PLC_Maint,
2301 N 21ST ST,Fall,2016,11826,PLC_Maint,
2305 N 21ST ST,Fall,2016,11826,PLC_Maint,
2303 N 21ST ST,Fall,2016,11826,PLC_Maint,
2307 N 21ST ST,Fall,2016,11826,PLC_Maint,
2309 N 21ST ST,Fall,2016,11826,PLC_Maint,
2315 N 21ST ST,Fall,2016,11826,PLC_Maint,
2311 N 21ST ST,Fall,2016,11826,PLC_Maint,
2317 N 21ST ST,Fall,2016,11826,PLC_Maint,
2313 N 21ST ST,Fall,2016,11826,PLC_Maint,
2314 N 21ST ST,Fall,2016,32994,PLC_Maint,
2318 N 21ST ST,Fall,2016,32994,PLC_Maint,
2316 N 21ST ST,Fall,2016,32994,PLC_Maint,
2326 N 21ST ST,Fall,2016,32994,PLC_Maint,
2320 N 21ST ST,Fall,2016,32994,PLC_Maint,
2324 N 21ST ST,Fall,2016,32994,PLC_Maint,
2328 N 21ST ST,Fall,2016,32994,PLC_Maint,
2330 N 21ST ST,Fall,2016,32994,PLC_Maint,
2322 N 21ST ST,Fall,2016,32994,PLC_Maint,
2332 N 21ST ST,Fall,2016,32994,PLC_Maint,
2336 N 21ST ST,Fall,2016,32994,PLC_Maint,
2334 N 21ST ST,Fall,2016,32994,PLC_Maint,
2338 N 21ST ST,Fall,2016,32994,PLC_Maint,
2340 N 21ST ST,Fall,2016,32994,PLC_Maint,
2344 N 21ST ST,Fall,2016,32994,PLC_Maint,
2346 N 21ST ST,Fall,2016,32994,PLC_Maint,
2342 N 21ST ST,Fall,2016,32994,PLC_Maint,
2348 N 21ST ST,Fall,2016,32994,PLC_Maint,
2350 N 21ST ST,Fall,2016,32994,PLC_Maint,
2354 N 21ST ST,Fall,2016,32994,PLC_Maint,
2352 N 21ST ST,Fall,2016,32994,PLC_Maint,
2356 N 21ST ST,Fall,2016,32994,PLC_Maint,
2358 N 21ST ST,Fall,2016,32994,PLC_Maint,
2321 N 21ST ST,Fall,2016,30263,PLC_Maint,
2360 N 21ST ST,Fall,2016,32994,PLC_Maint,
2325 N 21ST ST,Fall,2016,30263,PLC_Maint,
2329 N 21ST ST,Fall,2016,30263,PLC_Maint,
2327 N 21ST ST,Fall,2016,30263,PLC_Maint,
2331 N 21ST ST,Fall,2016,30263,PLC_Maint,
2333 N 21ST ST,Fall,2016,30263,PLC_Maint,
2335 N 21ST ST,Fall,2016,30263,PLC_Maint,
2245 N 21ST ST,Fall,2016,6006,PLC_Maint,
2337 N 21ST ST,Fall,2016,30263,PLC_Maint,
2323 N 21ST ST,Fall,2016,30263,PLC_Maint,
2339 N 21ST ST,Fall,2016,30263,PLC_Maint,
2343 N 21ST ST,Fall,2016,30263,PLC_Maint,
2345 N 21ST ST,Fall,2016,30263,PLC_Maint,
2341 N 21ST ST,Fall,2016,30263,PLC_Maint,
2347 N 21ST ST,Fall,2016,30263,PLC_Maint,
2351 N 21ST ST,Fall,2016,30263,PLC_Maint,
2353 N 21ST ST,Fall,2016,30263,PLC_Maint,
2355 N 21ST ST,Fall,2016,30263,PLC_Maint,
2357 N 21ST ST,Fall,2016,30263,PLC_Maint,
2359 N 21ST ST,Fall,2016,30263,PLC_Maint,
2361 N 21ST ST,Fall,2016,30263,PLC_Maint,
2362 N WOODSTOCK ST,Fall,2016,2079,PLC_Maint,
2364 N WOODSTOCK ST,Fall,2016,2079,PLC_Maint,
2349 N 21ST ST,Fall,2016,30263,PLC_Maint,
2228 N 19TH ST,Fall,2016,1830,PLC_Maint,
2231 N 19TH ST,Fall,2016,2100,PLC_Maint,
2316 N 19TH ST,Fall,2016,990,PLC_Maint,
2230 N 19TH ST,Fall,2016,1830,PLC_Maint,
2229 N 19TH ST,Fall,2016,2100,PLC_Maint,
2352 N 19TH ST,Fall,2016,7007,PLC_Maint,
2350 N 19TH ST,Fall,2016,7007,PLC_Maint,
2354 N 19TH ST,Fall,2016,7007,PLC_Maint,
2359 N 19TH ST,Fall,2016,3550,PLC_Maint,
2323 N 19TH ST,Fall,2016,990,PLC_Maint,
2361 N 19TH ST,Fall,2016,3550,PLC_Maint,
2349 N 19TH ST,Fall,2016,990,PLC_Maint,
2363 N 19TH ST,Fall,2016,3550,PLC_Maint,
2546 N 19TH ST,Fall,2016,8707,PLC_Maint,
2547 N GARNET ST,Fall,2016,8707,PLC_Maint,
2549 N GARNET ST,Fall,2016,8707,PLC_Maint,
2544 N 19TH ST,Fall,2016,8707,PLC_Maint,
2553 N GARNET ST,Fall,2016,8707,PLC_Maint,
2551 N GARNET ST,Fall,2016,8707,PLC_Maint,
2270 N COLORADO ST,Fall,2016,1466,PLC_Maint,
2272 N COLORADO ST,Fall,2016,1466,PLC_Maint,
2344-48 N 19TH ST,Fall,2016,7007,PLC_Maint,
2542 N 19TH ST,Fall,2016,8707,PLC_Maint,
2300 N 17TH ST,Fall,2016,1292,PLC_Maint,
2264 N 17TH ST,Fall,2016,2096,PLC_Maint,
2218 N 17TH ST,Fall,2016,6006,PLC_Maint,
2266 N 17TH ST,Fall,2016,2096,PLC_Maint,
2220 N 17TH ST,Fall,2016,6006,PLC_Maint,
2222 N 17TH ST,Fall,2016,6006,PLC_Maint,
2224 N 17TH ST,Fall,2016,6006,PLC_Maint,
2228 N 17TH ST,Fall,2016,6006,PLC_Maint,
2226 N 17TH ST,Fall,2016,6006,PLC_Maint,
2402 N SYDENHAM ST,Fall,2016,10979,PLC_Maint,
2404 N SYDENHAM ST,Fall,2016,10979,PLC_Maint,
2406 N SYDENHAM ST,Fall,2016,10979,PLC_Maint,
2408 N SYDENHAM ST,Fall,2016,10979,PLC_Maint,
2410 N SYDENHAM ST,Fall,2016,10979,PLC_Maint,
2412 N SYDENHAM ST,Fall,2016,10979,PLC_Maint,
2561 N 16TH ST,Fall,2016,930,PLC_Maint,
2556 N 16TH ST,Fall,2016,5230,PLC_Maint,
1527 W YORK ST,Fall,2016,10979,PLC_Maint,
2558 N 16TH ST,Fall,2016,5230,PLC_Maint,
1617 W HUNTINGDON ST,Fall,2016,974,PLC_Maint,
2564 N 16TH ST,Fall,2016,5230,PLC_Maint,
2560 N 16TH ST,Fall,2016,5230,PLC_Maint,
2562 N 16TH ST,Fall,2016,5230,PLC_Maint,
1521 W DAUPHIN ST,Spring,2016,14489,PLC_Maint,
1523 W DAUPHIN ST,Spring,2016,14489,PLC_Maint,
2408 N 18TH ST,Spring,2016,4118,PLC_Maint,
2410 N 18TH ST,Spring,2016,4118,PLC_Maint,
2406 N 18TH ST,Spring,2016,4118,PLC_Maint,
2404 N 18TH ST,Spring,2016,4118,PLC_Maint,
2221 N 22ND ST,Fall,2006,18421,PLC_Maint,
1936 W YORK ST,Fall,2006,15195,PLC_Maint,
2360 N OPAL ST,Fall,2006,15195,PLC_Maint,
1942 W YORK ST,Fall,2006,15195,PLC_Maint,
2212 N 19TH ST,Spring,2007,4552,PLC_Maint,
2111 W DAUPHIN ST,Spring,2007,3767,PLC_Maint,
1915 W DAUPHIN ST,Fall,2015,12303,PLC_Maint,
1919 W DAUPHIN ST,Spring,2007,2185,PLC_Maint,
1528-32 W YORK ST,Spring,2007,9008,PLC_Maint,
1600-08 W YORK ST,Spring,2007,6760,PLC_Maint,
1915 W SUSQUEHANNA AVE,Fall,2008,10115,PLC_Maint,
2257 N 19TH ST,Fall,2008,14352,PLC_Maint,
2243 N 19TH ST,Fall,2008,14352,PLC_Maint,
2309 N CROSKEY ST,Spring,2014,19572,PLC_Maint,
2306 N 22ND ST,Spring,2014,19572,PLC_Maint,
2349 N GARNET ST,Spring,2011,2226,PLC_Maint,
2409 N GRATZ ST,Fall,2015,702,PLC_Maint,
2413 N GRATZ ST,Fall,2015,648,PLC_Maint,
2426 N GRATZ ST,Fall,2015,624,PLC_Maint,
2444 N GRATZ ST,Fall,2015,624,PLC_Maint,
2454 N GRATZ ST,Fall,2015,1456,PLC_Maint,
2452 N GRATZ ST,Fall,2015,1456,PLC_Maint,
2453 N GRATZ ST,Fall,2015,702,PLC_Maint,
2404 N OPAL ST,Fall,2015,5671,PLC_Maint,
2402 N OPAL ST,Fall,2015,5671,PLC_Maint,
2412 N OPAL ST,Fall,2015,5671,PLC_Maint,
2410 N OPAL ST,Fall,2015,5671,PLC_Maint,
2400 N OPAL ST,Fall,2015,5671,PLC_Maint,
2408 N OPAL ST,Fall,2015,5671,PLC_Maint,
2406 N OPAL ST,Fall,2015,5671,PLC_Maint,
2403 N OPAL ST,Fall,2015,5023,PLC_Maint,
2405 N OPAL ST,Fall,2015,5023,PLC_Maint,
2407 N OPAL ST,Fall,2015,5023,PLC_Maint,
2411 N OPAL ST,Fall,2015,5023,PLC_Maint,
2409 N OPAL ST,Fall,2015,5023,PLC_Maint,
2404 N GARNET ST,Fall,2015,5023,PLC_Maint,
2406 N GARNET ST,Fall,2015,5023,PLC_Maint,
2420 N OPAL ST,Fall,2015,2968,PLC_Maint,
2422 N OPAL ST,Fall,2015,2968,PLC_Maint,
2418 N OPAL ST,Fall,2015,2968,PLC_Maint,
